NORTH CAROLINA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
28457                                                                                          3,7
28458                                                                                            7
28460                                                                                            3
28461                                                                                            7
28462                                                                                            7
28463                                                                                            7
28464                                                                                            7
28465                                                                                            7
28466                                                                                          3,7
28467                                                                                            7
28468                                                                                            7
28469                                                                                            7
28470                                                                                            7
28472                                                                                            7
28478                                                                                          3,7
28479                                                                                            7
28480                                                                                            7
28501                                                                                        1,3,7
28504                                                                                        1,3,7
28508                                                                                            7
28510                                                                                            3
28511                                                                                            3
28512                                                                                            3
28513                                                                                            3
28515                                                                                            3
28516                                                                                            3
28518                                                                                          3,7
28519                                                                                            3
28520                                                                                            3
28521                                                                                          3,7
28523                                                                                          1,3
28524                                                                                            3
28525                                                                                            7
28526                                                                                          1,3
28527                                                                                            3
28528                                                                                            3
28529                                                                                            3
28530                                                                                            3
28531                                                                                            3
28532                                                                                            3
28533                                                                                            3
28537                                                                                            3
28538                                                                                          1,3
28539                                                                                            3
28540                                                                                            3
28543                                                                                            3
28544                                                                                            3
28546                                                                                            3
28547                                                                                            3
28551                                                                                       1,7,13
28552                                                                                            3
28553                                                                                            3
28554                                                                                            3
28555                                                                                            3
28556                                                                                            3
28557                                                                                            3
28560                                                                                          1,3
28562                                                                                          1,3
28570                                                                                            3
28571                                                                                            3
28572                                                                                          3,7
28573                                                                                            3
28574                                                                                          3,7
28575                                                                                            3
28577                                                                                            3
28578                                                                                       1,7,13
28579                                                                                            3
28580                                                                                        1,3,7
28581                                                                                            3
28582                                                                                            3
28583                                                                                            3
28584                                                                                            3
28585                                                                                            3
28586                                                                                          1,3
28587                                                                                            3
28589                                                                                            3
28590                                                                                          1,3
28594                                                                                            3
28601                                                                                      5,10,11
28602                                                                                      5,10,11
28604                                                                                         5,11
28605                                                                                         5,11
28606                                                                                         5,11
28607                                                                                            5
28609                                                                                           10
28610                                                                                           10
28611                                                                                           11
28612                                                                                        10,11
28613                                                                                           10
28615                                                                                            5
28616                                                                                           11
28617                                                                                            5
28618                                                                                            5
28619                                                                                           11
28621                                                                                          5,6
28622                                                                                           11
28623                                                                                            5
28624                                                                                            5
28625                                                                                          5,9
28626                                                                                            5
28627                                                                                            5
28628                                                                                           11
28629                                                                                            5
28630                                                                                         5,11
28631                                                                                            5
28634                                                                                            5
28635                                                                                            5
28636                                                                                          5,9
28637                                                                                           11
28638                                                                                           11
28640                                                                                            5
28642                                                                                            5
28643                                                                                            5
28644                                                                                            5
28645                                                                                         5,11
28646                                                                                           11
28647                                                                                           11
28649                                                                                            5
28650                                                                                           10
28651                                                                                            5
28652                                                                                           11
28654                                                                                            5
28655                                                                                           11
28657                                                                                           11
28658                                                                                         5,10
28659                                                                                            5
28660                                                                                          5,9
28662                                                                                           11
28663                                                                                            5
28665                                                                                            5
28666                                                                                           11
28667                                                                                           11
28668                                                                                            5
28669                                                                                            5
28670                                                                                            5
28671                                                                                           11
28672                                                                                            5
28673                                                                                           10
28675                                                                                            5
28676                                                                                          5,6
28677                                                                                          5,9
28678                                                                                          5,9
28679                                                                                         5,11
28681                                                                                            5
28682                                                                                           10
28683                                                                                          5,6
28684                                                                                            5
28685                                                                                            5
28689                                                                                            5
28690                                                                                           11
28692                                                                                            5
28693                                                                                            5
28694                                                                                            5
28697                                                                                            5
28698                                                                                            5
28701                                                                                           11
28702                                                                                           11
28704                                                                                        10,11
28705                                                                                           11
28707                                                                                           11
28708                                                                                           11
28709                                                                                        10,11
28711                                                                                        10,11
28712                                                                                           11
28713                                                                                           11
28714                                                                                           11
28715                                                                                           11
28716                                                                                           11
28717                                                                                           11
28718                                                                                           11
28719                                                                                           11
28720                                                                                           10
28721                                                                                           11
28722                                                                                           10
28723                                                                                           11
28725                                                                                           11
28726                                                                                           11
28729                                                                                           11
28730                                                                                           10
28731                                                                                           11
28732                                                                                        10,11
28733                                                                                           11
28734                                                                                           11
28735                                                                                           11
28736                                                                                           11
28739                                                                                           11
28740                                                                                           11
28741                                                                                           11
28742                                                                                           11
28743                                                                                           11
28745                                                                                           11
28746                                                                                           10
28747                                                                                           11
28748                                                                                           11
28749                                                                                           11
28751                                                                                           11
28752                                                                                           11
28753                                                                                           11
28754                                                                                           11
28756                                                                                           10
28757                                                                                           10
28759                                                                                           11
28761                                                                                           11
28762                                                                                           11
28763                                                                                           11
28766                                                                                           11
28768                                                                                           11
28771                                                                                           11
28772                                                                                           11
28773                                                                                        10,11
28774                                                                                           11
28775                                                                                           11
28777                                                                                           11
28778                                                                                           10
28779                                                                                           11
28781                                                                                           11
28782                                                                                           10
28783                                                                                           11
28785                                                                                           11
28786                                                                                           11
28787                                                                                        10,11
28789                                                                                           11
28790                                                                                           11
28791                                                                                           11
28792                                                                                        10,11
28801                                                                                           10
28803                                                                                        10,11
28804                                                                                        10,11
28805                                                                                           10
28806                                                                                        10,11
28901                                                                                           11
28902                                                                                           11
28904                                                                                           11
28905                                                                                           11
28906                                                                                           11
28909                                                                                           11
