ILLINOIS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
61285                                                                                           17
61301                                                                                           16
61310                                                                                           16
61311                                                                                           16
61312                                                                                           16
61313                                                                                           16
61314                                                                                           16
61315                                                                                           16
61316                                                                                           16
61317                                                                                           16
61318                                                                                           16
61319                                                                                           16
61320                                                                                           16
61321                                                                                           16
61322                                                                                           16
61323                                                                                           16
61324                                                                                           16
61325                                                                                           16
61326                                                                                           16
61327                                                                                           16
61328                                                                                           16
61329                                                                                           16
61330                                                                                           16
61331                                                                                           16
61332                                                                                           16
61333                                                                                           16
61334                                                                                           16
61335                                                                                           16
61336                                                                                        16,18
61337                                                                                           16
61338                                                                                           16
61340                                                                                           16
61341                                                                                           16
61342                                                                                           16
61344                                                                                        16,17
61345                                                                                           16
61346                                                                                           16
61348                                                                                           16
61349                                                                                           16
61350                                                                                           16
61353                                                                                           16
61354                                                                                           16
61356                                                                                           16
61358                                                                                        16,18
61359                                                                                           16
61360                                                                                           16
61361                                                                                        16,17
61362                                                                                           16
61363                                                                                           16
61364                                                                                           16
61367                                                                                           16
61368                                                                                           16
61369                                                                                           18
61370                                                                                           16
61372                                                                                           16
61373                                                                                           16
61374                                                                                           16
61375                                                                                           18
61376                                                                                           16
61377                                                                                        16,18
61378                                                                                           16
61379                                                                                           16
61401                                                                                           17
61410                                                                                           17
61411                                                                                           18
61412                                                                                           17
61413                                                                                           17
61414                                                                                           17
61415                                                                                           17
61416                                                                                           18
61417                                                                                           17
61418                                                                                           17
61419                                                                                           17
61420                                                                                        17,18
61421                                                                                        16,18
61422                                                                                           18
61423                                                                                           17
61424                                                                                           18
61425                                                                                           17
61426                                                                                           18
61427                                                                                           17
61428                                                                                           17
61430                                                                                           17
61431                                                                                           17
61432                                                                                           17
61433                                                                                           17
61434                                                                                        17,18
61435                                                                                           17
61436                                                                                           17
61437                                                                                           17
61438                                                                                           18
61439                                                                                           17
61440                                                                                           18
61441                                                                                           17
61442                                                                                           17
61443                                                                                        16,17
61447                                                                                           17
61448                                                                                           17
61449                                                                                        17,18
61450                                                                                        17,18
61451                                                                                           18
61452                                                                                           18
61453                                                                                           17
61454                                                                                           17
61455                                                                                           18
61458                                                                                           17
61459                                                                                        17,18
61460                                                                                           17
61462                                                                                           17
61465                                                                                           17
61466                                                                                           17
61467                                                                                           17
61468                                                                                           17
61469                                                                                           17
61470                                                                                           18
61471                                                                                           17
61472                                                                                           17
61473                                                                                           17
61474                                                                                           17
61475                                                                                        17,18
61476                                                                                           17
61477                                                                                           17
61478                                                                                           17
61479                                                                                           18
61480                                                                                           17
61482                                                                                        17,18
61483                                                                                        16,18
61484                                                                                        17,18
61485                                                                                           17
61486                                                                                           17
61488                                                                                           17
61489                                                                                        17,18
61490                                                                                           17
61491                                                                                        16,18
61501                                                                                           17
61516                                                                                           18
61517                                                                                           18
61519                                                                                           17
61520                                                                                           17
61523                                                                                           18
61524                                                                                           17
61525                                                                                           18
61526                                                                                           18
61528                                                                                           18
61529                                                                                        17,18
61530                                                                                           18
61531                                                                                        17,18
61532                                                                                           18
61533                                                                                        17,18
61534                                                                                        17,18
61535                                                                                           18
61536                                                                                        17,18
61537                                                                                        16,18
61539                                                                                           17
61540                                                                                           18
61541                                                                                           18
61542                                                                                           17
61543                                                                                           17
61544                                                                                           17
61545                                                                                           18
61546                                                                                        17,18
61547                                                                                        17,18
61548                                                                                           18
61550                                                                                           18
61552                                                                                           18
61553                                                                                           17
61554                                                                                        17,18
61559                                                                                           18
61560                                                                                           16
61561                                                                                           18
61562                                                                                           18
61563                                                                                           17
61564                                                                                           17
61565                                                                                           18
61567                                                                                           18
61568                                                                                           18
61569                                                                                        17,18
61570                                                                                           18
61571                                                                                           18
61572                                                                                           17
61602                                                                                           17
61603                                                                                        17,18
61604                                                                                        17,18
61605                                                                                           17
61606                                                                                           17
61607                                                                                        17,18
61610                                                                                        17,18
61611                                                                                        17,18
61614                                                                                        17,18
61615                                                                                        17,18
61616                                                                                        17,18
61625                                                                                           17
61701                                                                                        13,18
61704                                                                                        13,18
61705                                                                                        13,18
61720                                                                                           18
61721                                                                                           18
61722                                                                                           18
61723                                                                                           18
61724                                                                                           18
61725                                                                                           18
61726                                                                                        16,18
61727                                                                                           13
61728                                                                                           18
61729                                                                                           18
61730                                                                                           18
61731                                                                                        16,18
61732                                                                                        13,18
61733                                                                                           18
61734                                                                                           18
61735                                                                                           13
61736                                                                                           18
61737                                                                                           18
61738                                                                                           18
61739                                                                                        16,18
61740                                                                                           16
61741                                                                                           16
61742                                                                                           18
61743                                                                                           16
61744                                                                                        16,18
61745                                                                                        13,18
61747                                                                                           18
61748                                                                                           18
61749                                                                                        13,18
61750                                                                                           13
61751                                                                                           18
61752                                                                                        13,18
61753                                                                                           18
61754                                                                                        13,18
61755                                                                                           18
61756                                                                                           13
61759                                                                                           18
61760                                                                                           18
61761                                                                                        13,18
61764                                                                                           16
61769                                                                                           16
61770                                                                                           18
61771                                                                                           18
61772                                                                                           13
61773                                                                                           16
61774                                                                                        13,18
61775                                                                                           16
61776                                                                                           18
61777                                                                                           13
61778                                                                                           13
61801                                                                                           13
61802                                                                                        13,15
61810                                                                                           15
61811                                                                                           15
61812                                                                                           15
61813                                                                                           13
61814                                                                                           15
61815                                                                                           13
61816                                                                                           15
61817                                                                                           15
61818                                                                                           13
61820                                                                                           13
61821                                                                                           13
61822                                                                                        13,15
61830                                                                                           13
61831                                                                                           15
61832                                                                                           15
61833                                                                                           15
61834                                                                                           15
61839                                                                                           13
61840                                                                                           15
61841                                                                                           15
61842                                                                                        13,18
61843                                                                                        15,18
61844                                                                                           15
61845                                                                                        15,16
61846                                                                                           15
61847                                                                                           15
61848                                                                                           15
61849                                                                                           15
61850                                                                                           15
61851                                                                                           13
61852                                                                                           15
61853                                                                                        13,15
61854                                                                                           13
61855                                                                                           13
61856                                                                                           13
61857                                                                                           15
61858                                                                                           15
61859                                                                                           15
61862                                                                                           15
61863                                                                                        13,15
61864                                                                                        13,15
61865                                                                                           15
61866                                                                                           15
61870                                                                                           15
61871                                                                                           15
61872                                                                                        13,15
61873                                                                                           15
61874                                                                                           13
61875                                                                                        13,15
61876                                                                                           15
61877                                                                                           15
61878                                                                                           15
61880                                                                                        13,15
61882                                                                                           13
61883                                                                                           15
61884                                                                                           13
61910                                                                                           15
61911                                                                                           15
61912                                                                                           15
61913                                                                                        13,15
61914                                                                                           15
61917                                                                                           15
61919                                                                                           15
61920                                                                                           15
61924                                                                                           15
61925                                                                                        13,15
61928                                                                                           15
61929                                                                                           13
61930                                                                                           15
61931                                                                                           15
61932                                                                                           15
61933                                                                                           15
61936                                                                                           13
61937                                                                                        13,15
61938                                                                                           15
61940                                                                                           15
61941                                                                                           15
61942                                                                                           15
61943                                                                                           15
61944                                                                                           15
61949                                                                                           15
61951                                                                                           15
61953                                                                                           15
61955                                                                                           15
61956                                                                                           15
61957                                                                                           15
62001                                                                                        13,15
62002                                                                                        12,13
62006                                                                                           13
62009                                                                                           13
62010                                                                                        12,13
62011                                                                                           15
62012                                                                                           13
62013                                                                                           13
62014                                                                                           13
62015                                                                                           13
62016                                                                                           13
62017                                                                                           13
62018                                                                                           12
62019                                                                                           13
62021                                                                                           13
62022                                                                                           13
62023                                                                                           13
62024                                                                                           12
62025                                                                                     12,13,15
62027                                                                                           13
62028                                                                                           13
62030                                                                                           13
62031                                                                                           13
62032                                                                                        13,15
62033                                                                                           13
62034                                                                                        13,15
62035                                                                                        12,13
62036                                                                                           13
62037                                                                                           13
62040                                                                                        12,13
62044                                                                                           13
62045                                                                                           13
62046                                                                                           15
62047                                                                                           13
62048                                                                                           12
