WISCONSIN CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
54618                                                                                          3,7
54619                                                                                            3
54621                                                                                            3
54622                                                                                            3
54623                                                                                            3
54624                                                                                            3
54625                                                                                            3
54626                                                                                            3
54627                                                                                            3
54628                                                                                            3
54629                                                                                            3
54630                                                                                            3
54631                                                                                            3
54632                                                                                            3
54634                                                                                            3
54635                                                                                          3,7
54636                                                                                            3
54637                                                                                            3
54638                                                                                            3
54639                                                                                            3
54641                                                                                            7
54642                                                                                            3
54643                                                                                            3
54644                                                                                            3
54645                                                                                            3
54646                                                                                            7
54648                                                                                            3
54650                                                                                            3
54651                                                                                            3
54652                                                                                            3
54653                                                                                            3
54654                                                                                            3
54655                                                                                            3
54656                                                                                            3
54657                                                                                            3
54658                                                                                            3
54659                                                                                            3
54660                                                                                          3,7
54661                                                                                            3
54664                                                                                            3
54665                                                                                            3
54666                                                                                          3,7
54667                                                                                            3
54669                                                                                            3
54670                                                                                            3
54701                                                                                            3
54703                                                                                            3
54720                                                                                            3
54721                                                                                            3
54722                                                                                            3
54723                                                                                            3
54724                                                                                          3,7
54725                                                                                            3
54726                                                                                          3,7
54727                                                                                          3,7
54728                                                                                            7
54729                                                                                          3,7
54730                                                                                          3,7
54731                                                                                            7
54732                                                                                            7
54733                                                                                            7
54734                                                                                          3,7
54736                                                                                            3
54737                                                                                            3
54738                                                                                            3
54739                                                                                            3
54740                                                                                            3
54741                                                                                          3,7
54742                                                                                            3
54745                                                                                            7
54746                                                                                            7
54747                                                                                            3
54748                                                                                            7
54749                                                                                          3,7
54750                                                                                            3
54751                                                                                            3
54754                                                                                          3,7
54755                                                                                            3
54756                                                                                            3
54757                                                                                          3,7
54758                                                                                            3
54759                                                                                            3
54760                                                                                            3
54761                                                                                            3
54762                                                                                          3,7
54763                                                                                          3,7
54765                                                                                            3
54766                                                                                            7
54767                                                                                          3,7
54768                                                                                          3,7
54769                                                                                            3
54770                                                                                            3
54771                                                                                            7
54772                                                                                            3
54773                                                                                            3
54801                                                                                            7
54805                                                                                            7
54806                                                                                            7
54810                                                                                            7
54812                                                                                            7
54813                                                                                            7
54814                                                                                            7
54817                                                                                            7
54819                                                                                            7
54820                                                                                            7
54821                                                                                            7
54822                                                                                            7
54824                                                                                            7
54826                                                                                            7
54827                                                                                            7
54828                                                                                            7
54829                                                                                            7
54830                                                                                            7
54832                                                                                            7
54835                                                                                            7
54836                                                                                            7
54837                                                                                            7
54838                                                                                            7
54839                                                                                            7
54840                                                                                            7
54841                                                                                            7
54842                                                                                            7
54843                                                                                            7
54844                                                                                            7
54845                                                                                            7
54846                                                                                            7
54847                                                                                            7
54848                                                                                            7
54849                                                                                            7
54850                                                                                            7
54853                                                                                            7
54854                                                                                            7
54855                                                                                            7
54856                                                                                            7
54857                                                                                            7
54858                                                                                            7
54859                                                                                            7
54861                                                                                            7
54862                                                                                            7
54864                                                                                            7
54865                                                                                            7
54867                                                                                            7
54868                                                                                            7
54870                                                                                            7
54871                                                                                            7
54872                                                                                            7
54873                                                                                            7
54874                                                                                            7
54875                                                                                            7
54876                                                                                            7
54880                                                                                            7
54888                                                                                            7
54889                                                                                            7
54891                                                                                            7
54893                                                                                            7
54895                                                                                            7
54896                                                                                            7
54901                                                                                            6
54902                                                                                            6
54904                                                                                          6,8
54909                                                                                          3,6
54911                                                                                            8
54913                                                                                            8
54914                                                                                          6,8
54915                                                                                          6,8
54921                                                                                            3
54922                                                                                            8
54923                                                                                            6
54927                                                                                            8
54928                                                                                            8
54929                                                                                            8
54930                                                                                          3,6
54931                                                                                            8
54932                                                                                            6
54933                                                                                            8
54934                                                                                            6
54935                                                                                            6
54937                                                                                            6
54940                                                                                          6,8
54941                                                                                            6
54942                                                                                            8
54943                                                                                          3,6
54944                                                                                            8
54945                                                                                          3,8
54946                                                                                            8
54947                                                                                          6,8
54948                                                                                            8
54949                                                                                            8
54950                                                                                            8
54952                                                                                          6,8
54956                                                                                          6,8
54960                                                                                            6
54961                                                                                            8
54962                                                                                            8
54963                                                                                          6,8
54964                                                                                            6
54965                                                                                          6,8
54966                                                                                          3,6
54967                                                                                            6
54968                                                                                            6
54970                                                                                            6
54971                                                                                            6
54974                                                                                            6
54977                                                                                          3,8
54979                                                                                            6
54980                                                                                            6
54981                                                                                        3,6,8
54982                                                                                            6
54983                                                                                          6,8
54984                                                                                          3,6
54985                                                                                            6
54986                                                                                          6,8
