IOWA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
51056                                                                                            4
51058                                                                                            4
51060                                                                                            4
51061                                                                                            4
51062                                                                                            4
51063                                                                                            4
51101                                                                                            4
51103                                                                                            4
51104                                                                                            4
51105                                                                                            4
51106                                                                                            4
51108                                                                                            4
51109                                                                                            4
51111                                                                                            4
51201                                                                                            4
51230                                                                                            4
51231                                                                                            4
51232                                                                                            4
51234                                                                                            4
51235                                                                                            4
51237                                                                                            4
51238                                                                                            4
51239                                                                                            4
51240                                                                                            4
51241                                                                                            4
51242                                                                                            4
51243                                                                                            4
51244                                                                                            4
51245                                                                                            4
51246                                                                                            4
51247                                                                                            4
51248                                                                                            4
51249                                                                                            4
51250                                                                                            4
51301                                                                                            4
51331                                                                                            4
51333                                                                                            4
51334                                                                                            4
51338                                                                                            4
51341                                                                                            4
51342                                                                                            4
51343                                                                                            4
51345                                                                                            4
51346                                                                                            4
51347                                                                                            4
51350                                                                                            4
51351                                                                                            4
51354                                                                                            4
51355                                                                                            4
51357                                                                                            4
51358                                                                                            4
51360                                                                                            4
51363                                                                                            4
51364                                                                                            4
51365                                                                                            4
51366                                                                                            4
51401                                                                                            4
51430                                                                                            4
51431                                                                                            4
51433                                                                                            4
51436                                                                                            4
51439                                                                                            4
51440                                                                                            4
51441                                                                                            4
51442                                                                                            4
51443                                                                                            4
51444                                                                                            4
51445                                                                                            4
51446                                                                                            4
51447                                                                                            4
51448                                                                                            4
51449                                                                                            4
51450                                                                                            4
51451                                                                                            4
51453                                                                                            4
51454                                                                                            4
51455                                                                                            4
51458                                                                                            4
51459                                                                                            4
51461                                                                                            4
51462                                                                                            4
51463                                                                                            4
51465                                                                                            4
51466                                                                                            4
51467                                                                                            4
51501                                                                                            3
51503                                                                                            3
51510                                                                                            3
51520                                                                                            4
51521                                                                                          3,4
51523                                                                                            4
51525                                                                                            3
51526                                                                                            3
51527                                                                                            4
51528                                                                                            4
51529                                                                                            4
51530                                                                                            4
51531                                                                                            4
51532                                                                                            3
51533                                                                                            3
51534                                                                                            3
51535                                                                                            3
51536                                                                                            3
51537                                                                                            4
51540                                                                                            3
51541                                                                                            3
51542                                                                                            3
51543                                                                                            4
51544                                                                                            3
51545                                                                                            4
51546                                                                                            4
51548                                                                                            3
51549                                                                                            3
51550                                                                                            4
51551                                                                                            3
51552                                                                                          3,4
51553                                                                                            3
51554                                                                                            3
51555                                                                                          3,4
51556                                                                                            4
51557                                                                                            4
51558                                                                                            4
51559                                                                                          3,4
51560                                                                                            3
51561                                                                                            3
51562                                                                                            4
51563                                                                                            4
51564                                                                                            4
51565                                                                                            4
51566                                                                                            3
51570                                                                                          3,4
51571                                                                                            3
51572                                                                                            4
51573                                                                                            3
51575                                                                                            3
51576                                                                                            3
51577                                                                                          3,4
51578                                                                                            4
51579                                                                                            4
51601                                                                                            3
51630                                                                                            3
51631                                                                                            3
51632                                                                                            3
51636                                                                                            3
51637                                                                                            3
51638                                                                                            3
51639                                                                                            3
51640                                                                                            3
51645                                                                                            3
51646                                                                                            3
51647                                                                                            3
51648                                                                                            3
51649                                                                                            3
51650                                                                                            3
51652                                                                                            3
51653                                                                                            3
51654                                                                                            3
51656                                                                                            3
52001                                                                                            1
52002                                                                                            1
52003                                                                                            1
52030                                                                                            1
52031                                                                                            1
52032                                                                                            1
52033                                                                                            1
52035                                                                                            1
52037                                                                                          1,2
52038                                                                                            1
52039                                                                                            1
52040                                                                                            1
52041                                                                                            1
52042                                                                                            1
52043                                                                                            1
52044                                                                                            1
52045                                                                                            1
52046                                                                                            1
52047                                                                                            1
52048                                                                                            1
52049                                                                                            1
52050                                                                                            1
52052                                                                                            1
52053                                                                                            1
52054                                                                                            1
52057                                                                                            1
52060                                                                                          1,2
52064                                                                                          1,2
52065                                                                                            1
52066                                                                                            1
52068                                                                                            1
52069                                                                                          1,2
52070                                                                                          1,2
52072                                                                                            1
52073                                                                                            1
52074                                                                                            1
52076                                                                                            1
52077                                                                                            1
52078                                                                                            1
52079                                                                                            1
52101                                                                                            1
52132                                                                                            1
52133                                                                                            1
52134                                                                                            1
52135                                                                                            1
52136                                                                                            1
52140                                                                                            1
52141                                                                                            1
52142                                                                                            1
52144                                                                                            1
52146                                                                                            1
52147                                                                                            1
52151                                                                                            1
52154                                                                                          1,4
52155                                                                                            1
52156                                                                                            1
52157                                                                                            1
52158                                                                                            1
52159                                                                                            1
52160                                                                                            1
52161                                                                                            1
52162                                                                                            1
52163                                                                                            1
52164                                                                                            1
52165                                                                                            1
52166                                                                                            1
52168                                                                                            1
52169                                                                                            1
52170                                                                                            1
52171                                                                                          1,4
52172                                                                                            1
52175                                                                                            1
52201                                                                                            2
52202                                                                                            1
52203                                                                                          1,2
52205                                                                                            1
52206                                                                                            1
52207                                                                                          1,2
52208                                                                                            1
52209                                                                                            1
52210                                                                                            1
52211                                                                                            1
52212                                                                                            1
52213                                                                                            1
52214                                                                                            1
52215                                                                                            1
52216                                                                                          1,2
52217                                                                                            1
52218                                                                                            1
52219                                                                                            1
52220                                                                                            1
52221                                                                                            1
52222                                                                                            1
52223                                                                                            1
52224                                                                                            1
52225                                                                                            1
52227                                                                                            1
52228                                                                                          1,2
52229                                                                                            1
52231                                                                                            2
52232                                                                                            1
52233                                                                                            1
52235                                                                                            2
52236                                                                                            1
52237                                                                                            1
52240                                                                                            2
52241                                                                                            2
52242                                                                                            2
52245                                                                                            2
52246                                                                                            2
52247                                                                                            2
52248                                                                                            2
52249                                                                                            1
52251                                                                                            1
52253                                                                                          1,2
52254                                                                                            2
52255                                                                                            2
52257                                                                                            1
52301                                                                                            1
52302                                                                                            1
52305                                                                                            1
52306                                                                                          1,2
52307                                                                                            1
52308                                                                                            1
52309                                                                                            1
52310                                                                                            1
52312                                                                                            1
52313                                                                                            1
52314                                                                                            1
52315                                                                                            1
52316                                                                                          1,2
52317                                                                                            2
52318                                                                                            1
52320                                                                                          1,2
52321                                                                                            1
52322                                                                                            2
52323                                                                                          1,2
52324                                                                                            1
52325                                                                                          1,2
52326                                                                                            1
52327                                                                                            2
52328                                                                                            1
52329                                                                                            1
52330                                                                                            1
52332                                                                                            1
52333                                                                                            2
52334                                                                                            1
52335                                                                                            2
52336                                                                                            1
52337                                                                                            2
52338                                                                                          1,2
52339                                                                                            1
52340                                                                                            2
52341                                                                                            1
52342                                                                                            1
52345                                                                                            1
52346                                                                                            1
52347                                                                                            1
52348                                                                                            1
52349                                                                                            1
52351                                                                                            1
52352                                                                                            1
52353                                                                                            2
52354                                                                                            1
52355                                                                                          1,2
52356                                                                                          1,2
52358                                                                                            2
52359                                                                                            2
52361                                                                                            1
52362                                                                                            1
52401                                                                                            1
52402                                                                                            1
52403                                                                                            1
52404                                                                                          1,2
52405                                                                                            1
52411                                                                                            1
52501                                                                                            2
52530                                                                                            2
52531                                                                                            2
52533                                                                                            2
52534                                                                                            2
52535                                                                                            2
52536                                                                                            2
52537                                                                                            2
52540                                                                                            2
52542                                                                                            2
52543                                                                                            2
52544                                                                                            2
52548                                                                                            2
52549                                                                                            2
52550                                                                                            2
52551                                                                                            2
52552                                                                                            2
52553                                                                                            2
52554                                                                                            2
52555                                                                                            2
52556                                                                                            2
52557                                                                                            2
52560                                                                                            2
52561                                                                                            2
52563                                                                                            2
52565                                                                                            2
52566                                                                                            2
52567                                                                                            2
52569                                                                                            2
52570                                                                                            2
52571                                                                                            2
52572                                                                                            2
52573                                                                                            2
52574                                                                                            2
52576                                                                                            2
52577                                                                                            2
52580                                                                                            2
52581                                                                                            2
52583                                                                                            2
52584                                                                                            2
52585                                                                                            2
52586                                                                                            2
52588                                                                                            2
52590                                                                                            2
52591                                                                                            2
52593                                                                                            2
52594                                                                                            2
52595                                                                                            2
52601                                                                                            2
52619                                                                                            2
52620                                                                                            2
52621                                                                                            2
52623                                                                                            2
52624                                                                                            2
52625                                                                                            2
52626                                                                                            2
52627                                                                                            2
52630                                                                                            2
52632                                                                                            2
52635                                                                                            2
52637                                                                                            2
52638                                                                                            2
52639                                                                                            2
52640                                                                                            2
52641                                                                                            2
52644                                                                                            2
52645                                                                                            2
52646                                                                                            2
52647                                                                                            2
52649                                                                                            2
52650                                                                                            2
52651                                                                                            2
52653                                                                                            2
52654                                                                                            2
52655                                                                                            2
52656                                                                                            2
52657                                                                                            2
52658                                                                                            2
52659                                                                                            2
52660                                                                                            2
52701                                                                                            2
52720                                                                                            2
52721                                                                                            2
52722                                                                                            2
52726                                                                                            2
52727                                                                                            2
52728                                                                                            2
52729                                                                                            2
52730                                                                                            2
52731                                                                                          1,2
52732                                                                                            2
52737                                                                                            2
52738                                                                                            2
52739                                                                                            2
52742                                                                                            2
52745                                                                                            2
52746                                                                                            2
52747                                                                                            2
52748                                                                                            2
52749                                                                                            2
52750                                                                                            2
52751                                                                                            2
52752                                                                                            2
52753                                                                                            2
52754                                                                                            2
52755                                                                                            2
52756                                                                                            2
52757                                                                                            2
52758                                                                                            2
52760                                                                                            2
52761                                                                                            2
52765                                                                                            2
52766                                                                                            2
52767                                                                                            2
52768                                                                                            2
52769                                                                                            2
52772                                                                                            2
52773                                                                                            2
52774                                                                                            2
52776                                                                                            2
52777                                                                                            2
52778                                                                                            2
52801                                                                                            2
52802                                                                                            2
52803                                                                                            2
52804                                                                                            2
52806                                                                                            2
52807                                                                                            2
56027                                                                                            4
