TENNESSEE CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
38053                                                                                          8,9
38054                                                                                            9
38057                                                                                            8
38058                                                                                            8
38059                                                                                            8
38060                                                                                            8
38061                                                                                            7
38063                                                                                            8
38066                                                                                            8
38067                                                                                            7
38068                                                                                            8
38069                                                                                            8
38070                                                                                            8
38075                                                                                          7,8
38076                                                                                            8
38077                                                                                            8
38079                                                                                            8
38080                                                                                            8
38103                                                                                            9
38104                                                                                            9
38105                                                                                            9
38106                                                                                            9
38107                                                                                            9
38108                                                                                            9
38109                                                                                            9
38111                                                                                          8,9
38112                                                                                            9
38114                                                                                            9
38115                                                                                            9
38116                                                                                            9
38117                                                                                          8,9
38118                                                                                            9
38119                                                                                          8,9
38120                                                                                          8,9
38122                                                                                            9
38125                                                                                          8,9
38126                                                                                            9
38127                                                                                            9
38128                                                                                          8,9
38131                                                                                            9
38132                                                                                            9
38133                                                                                          8,9
38134                                                                                          8,9
38135                                                                                          8,9
38138                                                                                          8,9
38139                                                                                            8
38141                                                                                            9
38152                                                                                            9
38201                                                                                            8
38220                                                                                            8
38221                                                                                          7,8
38222                                                                                            8
38224                                                                                            8
38225                                                                                            8
38226                                                                                            8
38229                                                                                            8
38230                                                                                            8
38231                                                                                            8
38232                                                                                            8
38233                                                                                            8
38235                                                                                            8
38236                                                                                            8
38237                                                                                            8
38240                                                                                            8
38241                                                                                            8
38242                                                                                            8
38251                                                                                            8
38253                                                                                            8
38254                                                                                            8
38255                                                                                            8
38256                                                                                            8
38257                                                                                            8
38258                                                                                            8
38259                                                                                            8
38260                                                                                            8
38261                                                                                            8
38301                                                                                            8
38305                                                                                            8
38310                                                                                            7
38311                                                                                            7
38313                                                                                          7,8
38315                                                                                            7
38316                                                                                            8
38317                                                                                          7,8
38318                                                                                            8
38320                                                                                            7
38321                                                                                          7,8
38326                                                                                            7
38327                                                                                            7
38328                                                                                            7
38329                                                                                            7
38330                                                                                            8
38332                                                                                            7
38333                                                                                            7
38334                                                                                            7
38337                                                                                            8
38339                                                                                            7
38340                                                                                            7
38341                                                                                          7,8
38342                                                                                            8
38343                                                                                            8
