PENNSYLVANIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
15771                                                                                            9
15772                                                                                            9
15773                                                                                            9
15774                                                                                          3,9
15775                                                                                         9,12
15776                                                                                            5
15777                                                                                            9
15778                                                                                            5
15779                                                                                           12
15780                                                                                            5
15781                                                                                            5
15783                                                                                            9
15784                                                                                            5
15801                                                                                            5
15821                                                                                            5
15823                                                                                            5
15824                                                                                            5
15825                                                                                            5
15827                                                                                            5
15828                                                                                            5
15829                                                                                            5
15832                                                                                            5
15834                                                                                            5
15840                                                                                            5
15841                                                                                            5
15845                                                                                            5
15846                                                                                            5
15847                                                                                            5
15848                                                                                            5
15849                                                                                            5
15851                                                                                            5
15853                                                                                            5
15856                                                                                            5
15857                                                                                            5
15860                                                                                            5
15861                                                                                            5
15863                                                                                            5
15864                                                                                          3,5
15865                                                                                            5
15866                                                                                            5
15868                                                                                            5
15870                                                                                            5
15901                                                                                           12
15902                                                                                           12
15904                                                                                           12
15905                                                                                           12
15906                                                                                           12
15909                                                                                           12
15920                                                                                            9
15921                                                                                           12
15922                                                                                           12
15923                                                                                           12
15924                                                                                           12
15925                                                                                           12
15926                                                                                         9,12
15927                                                                                           12
15928                                                                                           12
15929                                                                                            9
15930                                                                                           12
15931                                                                                         9,12
15934                                                                                           12
15935                                                                                           12
15936                                                                                           12
15937                                                                                           12
15938                                                                                         9,12
15940                                                                                         9,12
15942                                                                                           12
15943                                                                                           12
15944                                                                                         9,12
15945                                                                                           12
15946                                                                                         9,12
15948                                                                                           12
15949                                                                                            9
15951                                                                                           12
15952                                                                                           12
15953                                                                                           12
15954                                                                                         9,12
15955                                                                                           12
15956                                                                                           12
15957                                                                                         9,12
15958                                                                                           12
15960                                                                                           12
15961                                                                                         9,12
15962                                                                                           12
15963                                                                                           12
16001                                                                                            3
16002                                                                                            3
16020                                                                                            3
16022                                                                                            3
16023                                                                                            3
16024                                                                                            3
16025                                                                                            3
16027                                                                                            3
16028                                                                                            3
16029                                                                                            3
16030                                                                                            3
16033                                                                                            3
16034                                                                                            3
16035                                                                                            3
16036                                                                                            5
16037                                                                                         3,12
16038                                                                                          3,5
16040                                                                                            3
16041                                                                                            3
16045                                                                                            3
16046                                                                                         3,12
16048                                                                                            3
16049                                                                                            3
16050                                                                                            3
16051                                                                                         3,12
16052                                                                                            3
16053                                                                                            3
16054                                                                                            5
16055                                                                                         3,12
16056                                                                                            3
16057                                                                                            3
16059                                                                                         3,12
16061                                                                                            3
16063                                                                                         3,12
16066                                                                                            3
16101                                                                                         3,12
16102                                                                                            3
16105                                                                                            3
16110                                                                                            3
16111                                                                                            3
16112                                                                                            3
16113                                                                                            3
16114                                                                                            3
16115                                                                                           12
16116                                                                                            3
16117                                                                                         3,12
16120                                                                                         3,12
16121                                                                                            3
16123                                                                                           12
16124                                                                                            3
16125                                                                                            3
16127                                                                                          3,5
16130                                                                                            3
16131                                                                                            3
16132                                                                                            3
16133                                                                                            3
16134                                                                                            3
16136                                                                                           12
16137                                                                                            3
16140                                                                                            3
16141                                                                                         3,12
16142                                                                                            3
16143                                                                                            3
16145                                                                                            3
16146                                                                                            3
16148                                                                                            3
16150                                                                                            3
16151                                                                                            3
16153                                                                                          3,5
16154                                                                                            3
16155                                                                                            3
16156                                                                                            3
16157                                                                                         3,12
16159                                                                                            3
16160                                                                                            3
16161                                                                                            3
16201                                                                                            3
16210                                                                                            3
16211                                                                                            9
16212                                                                                            3
16213                                                                                            3
16214                                                                                          3,5
16217                                                                                            5
16218                                                                                            3
16222                                                                                        3,5,9
16223                                                                                            3
16224                                                                                          3,5
16226                                                                                            3
16228                                                                                            3
16229                                                                                         3,12
16230                                                                                            3
16232                                                                                            5
16233                                                                                            5
16235                                                                                            5
16236                                                                                            3
16238                                                                                            3
16239                                                                                            5
16240                                                                                          3,5
16242                                                                                          3,5
16244                                                                                            3
16245                                                                                            3
16246                                                                                            9
16248                                                                                            3
16249                                                                                            3
16250                                                                                            3
16253                                                                                            3
16254                                                                                            5
16255                                                                                          3,5
16256                                                                                            9
16258                                                                                            5
16259                                                                                            3
16260                                                                                            5
16262                                                                                            3
16263                                                                                            3
16301                                                                                            5
16311                                                                                          3,5
16312                                                                                            5
16313                                                                                            5
16314                                                                                          3,5
16316                                                                                            3
16317                                                                                          3,5
16319                                                                                            5
16321                                                                                            5
16322                                                                                            5
16323                                                                                            5
16326                                                                                            5
16327                                                                                            3
16328                                                                                            3
16329                                                                                            5
16331                                                                                            5
16332                                                                                            5
16333                                                                                            5
16334                                                                                            5
16335                                                                                            3
16340                                                                                            5
