MICHIGAN CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
48768                                                                                         5,10
48770                                                                                            5
48801                                                                                            4
48806                                                                                            4
48807                                                                                            4
48808                                                                                            4
48809                                                                                          3,4
48811                                                                                            4
48813                                                                                          3,7
48815                                                                                            3
48816                                                                                            8
48817                                                                                            4
48818                                                                                            4
48819                                                                                            8
48820                                                                                            4
48821                                                                                          7,8
48822                                                                                            4
48823                                                                                          4,8
48825                                                                                            8
48827                                                                                          7,8
48829                                                                                            4
48831                                                                                            4
48832                                                                                            4
48834                                                                                          3,4
48835                                                                                            4
48836                                                                                            8
48837                                                                                        3,4,7
48838                                                                                          3,4
48840                                                                                          4,8
48841                                                                                            4
48842                                                                                            8
48843                                                                                            8
48845                                                                                          3,4
48846                                                                                            3
48847                                                                                            4
48848                                                                                            4
48849                                                                                          3,7
48850                                                                                            4
48851                                                                                            3
48852                                                                                            4
48853                                                                                            4
48854                                                                                            8
48855                                                                                            8
48856                                                                                            4
48857                                                                                            4
48858                                                                                            4
48860                                                                                            3
48861                                                                                          3,7
48864                                                                                            8
48865                                                                                            3
48866                                                                                            4
48867                                                                                            4
48870                                                                                            3
48871                                                                                            4
48872                                                                                          4,8
48873                                                                                          3,4
48874                                                                                            4
48875                                                                                          3,4
48876                                                                                            7
48877                                                                                            4
48878                                                                                            4
48879                                                                                            4
48880                                                                                            4
48881                                                                                            3
48883                                                                                            4
48884                                                                                            4
48885                                                                                            4
48886                                                                                            4
48888                                                                                            4
48889                                                                                            4
48890                                                                                          3,7
48891                                                                                            4
48892                                                                                            8
48893                                                                                            4
48894                                                                                            4
48895                                                                                            8
48896                                                                                            4
48897                                                                                          3,7
48906                                                                                        4,7,8
48910                                                                                            8
48911                                                                                          7,8
48912                                                                                            8
48915                                                                                            8
48917                                                                                          7,8
48921                                                                                            8
48933                                                                                            8
49001                                                                                            6
49002                                                                                            6
49004                                                                                            6
49006                                                                                            6
49007                                                                                            6
49008                                                                                            6
49009                                                                                            6
49010                                                                                            6
49011                                                                                        3,6,7
49012                                                                                          3,6
49013                                                                                            6
49014                                                                                            3
49015                                                                                            3
49017                                                                                            3
49021                                                                                          3,7
49022                                                                                            6
49024                                                                                            6
49026                                                                                            6
49027                                                                                            6
49028                                                                                            7
49029                                                                                            3
49030                                                                                          6,7
49031                                                                                            6
49032                                                                                            6
49033                                                                                            3
49034                                                                                          3,6
49036                                                                                            7
49037                                                                                            3
49038                                                                                            6
49040                                                                                          6,7
49042                                                                                            6
49043                                                                                            6
49045                                                                                            6
49046                                                                                            3
49047                                                                                            6
49048                                                                                            6
49050                                                                                            3
49051                                                                                            3
49052                                                                                          3,6
49053                                                                                            6
49055                                                                                            6
49056                                                                                            6
49057                                                                                            6
49058                                                                                            3
49060                                                                                          3,6
49061                                                                                            6
49064                                                                                            6
49065                                                                                            6
49066                                                                                            6
49067                                                                                            6
49068                                                                                            3
49070                                                                                            6
49071                                                                                            6
49072                                                                                            6
49073                                                                                          3,7
49074                                                                                            6
49075                                                                                            6
49076                                                                                          3,7
49078                                                                                            6
49079                                                                                            6
49080                                                                                          3,6
49082                                                                                            7
49083                                                                                          3,6
49084                                                                                            6
49085                                                                                            6
49087                                                                                            6
49088                                                                                            6
49089                                                                                            7
49090                                                                                            6
49091                                                                                            6
49092                                                                                          3,7
49093                                                                                            6
49094                                                                                          3,7
49095                                                                                            6
49096                                                                                            7
49097                                                                                            6
49098                                                                                            6
49099                                                                                            6
49101                                                                                            6
49102                                                                                            6
49103                                                                                            6
49104                                                                                            6
49106                                                                                            6
49107                                                                                            6
49111                                                                                            6
49112                                                                                            6
49113                                                                                            6
49115                                                                                            6
49116                                                                                            6
49117                                                                                            6
49119                                                                                            6
49120                                                                                            6
49125                                                                                            6
49126                                                                                            6
49127                                                                                            6
49128                                                                                            6
49129                                                                                            6
49130                                                                                            6
49201                                                                                            7
49202                                                                                            7
49203                                                                                            7
49220                                                                                            7
49221                                                                                            7
49224                                                                                          3,7
49227                                                                                            7
49228                                                                                            7
49229                                                                                            7
49230                                                                                            7
49232                                                                                            7
49233                                                                                            7
49234                                                                                            7
49235                                                                                            7
49236                                                                                            7
49237                                                                                          3,7
49238                                                                                            7
49240                                                                                            7
49241                                                                                            7
49242                                                                                            7
49245                                                                                          3,7
49246                                                                                            7
49247                                                                                            7
49248                                                                                            7
49249                                                                                            7
49250                                                                                            7
49251                                                                                          7,8
49252                                                                                          3,7
49253                                                                                            7
