SOUTH CAROLINA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
29860                                                                                          2,3
29899                                                                                            3
29902                                                                                            1
29904                                                                                            1
29905                                                                                            1
29906                                                                                          1,6
29907                                                                                          1,6
29909                                                                                          1,6
29910                                                                                            1
29911                                                                                            6
29912                                                                                            6
29915                                                                                            1
29916                                                                                            6
29918                                                                                            6
29920                                                                                            1
29921                                                                                            6
29922                                                                                            6
29923                                                                                            6
29924                                                                                            6
29926                                                                                            1
29927                                                                                          1,6
29928                                                                                            1
29929                                                                                            6
29932                                                                                            6
29934                                                                                            6
29935                                                                                            1
29936                                                                                            6
29939                                                                                            6
29940                                                                                            6
29941                                                                                            6
29943                                                                                            6
29944                                                                                            6
29945                                                                                            6
