CALIFORNIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
93535                                                                                        23,25
93536                                                                                        23,25
93541                                                                                            8
93543                                                                                        25,27
93544                                                                                        25,27
93545                                                                                            8
93546                                                                                            8
93549                                                                                            8
93550                                                                                        25,27
93551                                                                                        23,25
93552                                                                                        25,27
93553                                                                                        25,27
93554                                                                                           23
93555                                                                                         8,23
93558                                                                                            8
93560                                                                                           23
93561                                                                                           23
93562                                                                                            8
93563                                                                                        25,27
93591                                                                                           25
93592                                                                                            8
93601                                                                                            4
93602                                                                                            4
93603                                                                                           23
93604                                                                                            4
93605                                                                                            4
93606                                                                                           16
93608                                                                                           21
93609                                                                                           21
93610                                                                                         4,16
93611                                                                                           22
93612                                                                                           22
93614                                                                                            4
93615                                                                                           22
93616                                                                                        21,22
93618                                                                                           22
93619                                                                                      4,21,22
93620                                                                                        16,21
93621                                                                                         4,22
93622                                                                                        16,21
93623                                                                                            4
93624                                                                                           21
93625                                                                                           21
93626                                                                                         4,22
93627                                                                                           21
93628                                                                                            4
93630                                                                                        16,21
93631                                                                                        21,22
93633                                                                                         4,23
93634                                                                                            4
93635                                                                                           16
93636                                                                                         4,16
93637                                                                                           16
93638                                                                                         4,16
93640                                                                                           21
93641                                                                                         4,22
93643                                                                                            4
93644                                                                                            4
93645                                                                                            4
93646                                                                                           22
93647                                                                                        22,23
93648                                                                                           21
93650                                                                                           22
93651                                                                                            4
93652                                                                                           21
93653                                                                                            4
93654                                                                                        21,22
93656                                                                                           21
93657                                                                                      4,21,22
93660                                                                                           21
93662                                                                                           21
93664                                                                                            4
93665                                                                                           16
93666                                                                                           22
93667                                                                                            4
93668                                                                                           21
93669                                                                                            4
93673                                                                                           22
93675                                                                                         4,22
93701                                                                                           16
93702                                                                                           16
93703                                                                                           16
93704                                                                                        16,22
93705                                                                                        16,22
93706                                                                                        16,21
93710                                                                                           22
93711                                                                                        16,22
93720                                                                                           22
93721                                                                                           16
93722                                                                                        16,22
93723                                                                                        16,21
93725                                                                                     16,21,22
93726                                                                                        16,22
93727                                                                                        16,22
93728                                                                                           16
93730                                                                                           22
93901                                                                                           20
93905                                                                                           20
93906                                                                                           20
93907                                                                                           20
93908                                                                                           20
93920                                                                                           20
93921                                                                                           20
93923                                                                                           20
93924                                                                                           20
93925                                                                                           20
93926                                                                                           20
93927                                                                                           20
93928                                                                                           20
93930                                                                                           20
93932                                                                                           20
93933                                                                                           20
93940                                                                                           20
93943                                                                                           20
93950                                                                                           20
93953                                                                                           20
93954                                                                                           20
93955                                                                                           20
93960                                                                                           20
93962                                                                                           20
94002                                                                                           14
94005                                                                                           14
94010                                                                                           14
94014                                                                                           14
94015                                                                                           14
94019                                                                                        14,18
94020                                                                                           18
94021                                                                                           18
94022                                                                                           18
94024                                                                                        17,18
94025                                                                                        14,18
94027                                                                                           18
94028                                                                                           18
94030                                                                                           14
94037                                                                                           14
94038                                                                                           14
94040                                                                                           18
94041                                                                                           18
94043                                                                                        17,18
94044                                                                                           14
94060                                                                                           18
94061                                                                                        14,18
94062                                                                                        14,18
94063                                                                                        14,18
94065                                                                                           14
94066                                                                                           14
94070                                                                                           14
94074                                                                                        14,18
94080                                                                                           14
94085                                                                                        17,18
94086                                                                                        17,18
94087                                                                                        17,18
94089                                                                                        17,18
94102                                                                                           12
94103                                                                                           12
94104                                                                                           12
94105                                                                                           12
94107                                                                                           12
94108                                                                                           12
94109                                                                                           12
94110                                                                                           12
94111                                                                                           12
94112                                                                                        12,14
94114                                                                                           12
94115                                                                                           12
94116                                                                                        12,14
94117                                                                                           12
94118                                                                                           12
94121                                                                                           12
94122                                                                                           12
94123                                                                                           12
94124                                                                                           12
94127                                                                                        12,14
94128                                                                                           14
94129                                                                                           12
